Unnamed: 0,pl_name,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,type,"""pl_eqt"""
3460,NGTS-20 b,0.313,0.013,-0.013,0.0,688.0,14.0,-13.0,0.0,5980.0,80.0,-80.0,0.0,1.78,0.05,-0.05,0.0,hot,
3467,NGTS-30 b,0.408,0.019,-0.019,0.0,500.0,55.0,-84.0,0.0,5455.0,80.0,-80.0,0.0,0.913,0.029,-0.029,0.0,hot,
3470,NGTS-5 b,0.0382,0.0013,-0.0013,0.0,952.0,24.0,-24.0,0.0,4987.0,41.0,-41.0,0.0,0.739,0.014,-0.012,0.0,hot,
3475,OGLE-TR-111 b,0.04676,0.00123,-0.00123,0.0,1019.0,20.0,-20.0,0.0,5044.0,83.0,-83.0,0.0,0.822,0.024,-0.024,0.0,hot,
3483,PH1 b,0.652,0.012,-0.012,0.0,481.0,18.0,-18.0,0.0,6407.0,150.0,-150.0,0.0,1.734,0.044,-0.044,0.0,hot,
3492,Qatar-6 b,0.0423,0.0004,-0.0004,0.0,1006.0,18.0,-18.0,0.0,5052.0,66.0,-66.0,0.0,0.722,0.02,-0.02,0.0,hot,
3497,SPECULOOS-3 b,0.00733,5.5e-05,-5.5e-05,0.0,553.0,8.0,-8.0,0.0,2800.0,29.0,-29.0,0.0,0.123,0.0022,-0.0022,0.0,hot,
3498,TIC 139270665 b,0.163,0.0027,-0.0033,0.0,703.0,14.0,-11.0,0.0,5844.0,84.0,-82.0,0.0,1.016,0.035,-0.031,0.0,hot,
3500,TIC 237913194 b,0.1207,0.0037,-0.0037,0.0,974.0,,,0.0,5788.0,80.0,-80.0,0.0,1.088,0.012,-0.012,0.0,hot,
3501,TIC 393818343 b,0.1291,0.0021,-0.0022,0.0,805.5,9.6,-9.4,0.0,5756.0,67.0,-66.0,0.0,1.086,0.02,-0.02,0.0,hot,
3503,TIC 434398831 c,0.06572,0.00024,-0.00024,0.0,1050.0,10.0,-10.0,0.0,5638.0,50.0,-50.0,0.0,0.909,0.048,-0.048,0.0,hot,
3504,TIC 46432937 b,0.02065,0.00035,-0.00035,0.0,872.0,14.0,-14.0,0.0,3572.0,57.0,-57.0,0.0,0.5299,0.0091,-0.0091,0.0,hot,
3505,TIC 4672985 b,0.33,0.019,-0.019,0.0,517.2,11.3,-11.2,0.0,5757.0,72.0,-65.0,0.0,1.15,0.01,-0.01,0.0,hot,
3507,TOI-1052 c,0.2263,0.0024,-0.0023,0.0,719.0,,,0.0,6146.0,62.0,-62.0,0.0,1.264,0.033,-0.033,0.0,hot,
3508,TOI-1062 b,0.052,0.024,-0.025,0.0,1077.0,10.0,-9.0,0.0,5328.0,56.0,-56.0,0.0,0.84,0.09,-0.09,0.0,hot,
3509,TOI-1062 c,0.08,0.013,-0.012,0.0,859.0,9.0,-8.0,0.0,5328.0,56.0,-56.0,0.0,0.84,0.09,-0.09,0.0,hot,
3510,TOI-1064 b,0.06152,0.00086,-0.00089,0.0,784.0,13.0,-13.0,0.0,4734.0,67.0,-67.0,0.0,0.726,0.007,-0.007,0.0,hot,
3511,TOI-1064 c,0.09429,0.00132,-0.00136,0.0,634.0,10.0,-10.0,0.0,4734.0,67.0,-67.0,0.0,0.726,0.007,-0.007,0.0,hot,
3516,TOI-1117 d,0.0817,0.0006,-0.0006,0.0,978.0,13.0,-13.0,0.0,5635.0,62.0,-62.0,0.0,1.05,0.03,-0.03,0.0,hot,
3517,TOI-1130 b,0.04457,0.00036,-0.00036,0.0,632.17,12.6,-12.6,0.0,4350.0,60.0,-60.0,0.0,0.695,0.015,-0.015,0.0,hot,
3518,TOI-1130 c,0.07098,0.00056,-0.0006,0.0,637.0,12.0,-12.0,0.0,4250.0,67.0,-67.0,0.0,0.687,0.015,-0.015,0.0,hot,
3521,TOI-1136 c,0.0669,0.0005,-0.0005,0.0,1062.0,7.0,-7.0,0.0,5770.0,50.0,-50.0,0.0,0.968,0.036,-0.036,0.0,hot,
3522,TOI-1136 d,0.107,0.002,-0.002,0.0,766.21,9.68,-9.69,0.0,5805.0,57.0,-58.0,0.0,0.9573,0.0141,-0.0137,0.0,hot,
3523,TOI-1136 e,0.14,0.002,-0.002,0.0,669.11,8.45,-8.46,0.0,5805.0,57.0,-58.0,0.0,0.9573,0.0141,-0.0137,0.0,hot,
3524,TOI-1136 f,0.175,0.003,-0.003,0.0,598.11,7.56,-7.56,0.0,5805.0,57.0,-58.0,0.0,0.9573,0.0141,-0.0137,0.0,hot,
3525,TOI-1136 g,0.229,0.003,-0.003,0.0,574.0,5.0,-5.0,0.0,5770.0,50.0,-50.0,0.0,0.968,0.036,-0.036,0.0,hot,
3526,TOI-1173 b,0.071,0.001,-0.001,0.0,868.95,13.17,-13.21,0.0,5415.0,62.0,-65.0,0.0,0.9361,0.0153,-0.0143,0.0,hot,
3527,TOI-1174 b,0.08,0.001,-0.001,0.0,713.83,15.05,-12.91,0.0,5158.0,59.0,-58.0,0.0,0.7847,0.027,-0.0213,0.0,hot,
3528,TOI-1180 b,0.082,0.002,-0.002,0.0,638.18,12.87,-12.21,0.0,4804.0,53.0,-53.0,0.0,0.7425,0.0238,-0.0216,0.0,hot,
3530,TOI-1184 b,0.056,0.001,-0.001,0.0,715.47,13.66,-14.1,0.0,4617.0,47.0,-48.0,0.0,0.6972,0.0211,-0.0219,0.0,hot,
3533,TOI-1201 b,0.0287,0.0012,-0.0012,0.0,703.0,15.0,-14.0,0.0,3476.0,51.0,-51.0,0.0,0.508,0.016,-0.016,0.0,hot,
3534,TOI-122 b,0.0392,0.0007,-0.0007,0.0,471.0,,,0.0,3403.0,100.0,-100.0,0.0,0.334,0.01,-0.01,0.0,hot,
3535,TOI-1221 b,0.387,0.026,-0.023,0.0,440.0,60.0,-60.0,0.0,5592.0,50.0,-50.0,0.0,1.031,0.022,-0.022,0.0,hot,
3536,TOI-1224 b,0.0355,0.0017,-0.0034,0.0,541.0,26.0,-14.0,0.0,3326.0,66.0,-66.0,0.0,0.404,0.012,-0.012,0.0,hot,
3537,TOI-1231 b,0.1288,0.0021,-0.0022,0.0,329.6,3.8,-3.7,0.0,3553.0,51.0,-52.0,0.0,0.476,0.015,-0.014,0.0,hot,
3538,TOI-1235 b,0.03826,0.00048,-0.00049,0.0,775.0,13.0,-13.0,0.0,3997.0,51.0,-51.0,0.0,0.619,0.019,-0.019,0.0,hot,
3539,TOI-1244 b,0.061,0.001,-0.001,0.0,714.86,14.55,-14.29,0.0,4722.0,55.0,-55.0,0.0,0.7231,0.0227,-0.022,0.0,hot,
3540,TOI-1246 b,0.049,0.002,-0.002,0.0,955.0,,,0.0,5151.0,100.0,-100.0,0.0,0.86,0.05,-0.05,0.0,hot,
3541,TOI-1246 c,0.061,0.001,-0.001,0.0,862.49,15.71,-14.98,0.0,5213.0,71.0,-67.0,0.0,0.8649,0.0187,-0.0177,0.0,hot,
3542,TOI-1246 d,0.131,0.004,-0.004,0.0,586.0,,,0.0,5151.0,100.0,-100.0,0.0,0.86,0.05,-0.05,0.0,hot,
3543,TOI-1246 e,0.212,0.004,-0.004,0.0,463.98,8.45,-8.06,0.0,5213.0,71.0,-67.0,0.0,0.8649,0.0187,-0.0177,0.0,hot,
3544,TOI-1248 b,0.051,0.001,-0.001,0.0,952.09,13.52,-14.34,0.0,5205.0,56.0,-62.0,0.0,0.8686,0.0133,-0.0134,0.0,hot,
3545,TOI-1249 b,0.109,0.002,-0.002,0.0,726.89,11.82,-11.39,0.0,5497.0,69.0,-67.0,0.0,0.9785,0.0175,-0.0164,0.0,hot,
3546,TOI-125 b,0.05186,0.00086,-0.00077,0.0,1037.0,11.0,-11.0,0.0,5320.0,39.0,-39.0,0.0,0.848,0.011,-0.011,0.0,hot,
3547,TOI-125 c,0.0818,0.0014,-0.0013,0.0,821.0,11.0,-11.0,0.0,5282.0,67.0,-75.0,0.0,0.852,0.017,-0.016,0.0,hot,
3548,TOI-125 d,0.137,0.0022,-0.0022,0.0,638.1,6.6,-6.6,0.0,5320.0,39.0,-39.0,0.0,0.848,0.011,-0.011,0.0,hot,
3549,TOI-1259 A b,0.0407,0.00114,-0.0011,0.0,963.0,21.0,-21.0,0.0,4775.0,100.0,-100.0,0.0,0.711,0.02,-0.019,0.0,hot,
3550,TOI-1260 b,0.0366,0.0022,-0.0036,0.0,860.0,47.0,-31.0,0.0,4227.0,85.0,-85.0,0.0,0.65,0.01,-0.01,0.0,hot,
3551,TOI-1260 c,0.0656,0.0039,-0.0065,0.0,643.0,35.0,-23.0,0.0,4227.0,85.0,-85.0,0.0,0.65,0.01,-0.01,0.0,hot,
3552,TOI-1260 d,0.1116,0.0033,-0.0033,0.0,499.0,14.0,-14.0,0.0,4227.0,85.0,-85.0,0.0,0.672,0.01,-0.01,0.0,hot,
3553,TOI-1266 b,0.0728,0.0011,-0.0011,0.0,425.0,20.0,-19.0,0.0,3618.0,157.0,-157.0,0.0,0.436,0.013,-0.013,0.0,hot,
3554,TOI-1266 c,0.1037,0.0026,-0.0025,0.0,347.1,7.9,-8.0,0.0,3573.0,35.0,-38.0,0.0,0.4232,0.0077,-0.0079,0.0,hot,
3556,TOI-1268 b,0.0711,0.0063,-0.0058,0.0,918.9,29.9,-30.7,0.0,5300.0,100.0,-100.0,0.0,0.92,0.06,-0.06,0.0,hot,
3557,TOI-1269 b,0.0496,0.0009,-0.001,0.0,1004.9,15.06,-14.31,0.0,5499.0,63.0,-60.0,0.0,0.8521,0.0144,-0.0131,0.0,hot,
3558,TOI-1272 b,0.0417,0.0007,-0.0007,0.0,975.0,12.2,-11.69,0.0,5065.0,52.0,-50.0,0.0,0.7934,0.0102,-0.0096,0.0,hot,
3559,TOI-1272 c,0.0783,0.0014,-0.0014,0.0,697.0,23.0,-23.0,0.0,4985.0,121.0,-121.0,0.0,0.788,0.033,-0.033,0.0,hot,
3561,TOI-1279 b,0.085,0.002,-0.002,0.0,759.0,11.8,-11.66,0.0,5457.0,67.0,-68.0,0.0,0.8426,0.0138,-0.0128,0.0,hot,
3571,TOI-1347 c,0.0546,0.0009,-0.001,0.0,950.08,11.9,-11.79,0.0,5493.0,54.0,-55.0,0.0,0.8401,0.0123,-0.0111,0.0,hot,
3572,TOI-1386 b,0.173,0.003,-0.003,0.0,615.03,10.3,-10.24,0.0,5735.0,75.0,-77.0,0.0,1.0235,0.018,-0.0167,0.0,hot,
3573,TOI-1386 c,0.739,0.015,-0.016,0.0,327.4,5.3,-4.6,0.0,5793.0,76.0,-73.0,0.0,1.015,0.028,-0.026,0.0,hot,
3575,TOI-1411 b,0.02122,0.0004,-0.0004,0.0,976.4,18.2,-17.55,0.0,4115.0,42.0,-45.0,0.0,0.614,0.0185,-0.0169,0.0,hot,
3577,TOI-1420 b,0.071,0.0012,-0.0012,0.0,957.0,17.0,-17.0,0.0,5510.0,110.0,-110.0,0.0,0.923,0.024,-0.024,0.0,hot,
3578,TOI-1422 b,0.108,0.003,-0.003,0.0,867.0,17.0,-17.0,0.0,5840.0,62.0,-62.0,0.0,1.019,0.014,-0.013,0.0,hot,
3580,TOI-1437 b,0.139,0.003,-0.003,0.0,794.23,13.88,-13.67,0.0,5986.0,83.0,-82.0,0.0,1.2589,0.0222,-0.0216,0.0,hot,
3581,TOI-1439 b,0.192,0.004,-0.004,0.0,748.4,10.93,-13.14,0.0,5841.0,63.0,-65.0,0.0,1.6184,0.0278,-0.0283,0.0,hot,
3582,TOI-1442 b,0.0071,0.0002,-0.0002,0.0,1072.0,54.0,-54.0,0.0,3330.0,160.0,-160.0,0.0,0.31,0.01,-0.01,0.0,hot,
3583,TOI-1443 b,0.147,0.003,-0.003,0.0,520.66,13.62,-11.61,0.0,5224.0,59.0,-58.0,0.0,0.7511,0.0346,-0.0277,0.0,hot,
3585,TOI-1448 b,0.0567,0.0015,-0.0015,0.0,426.0,6.0,-6.0,0.0,3412.0,28.0,-32.0,0.0,0.38,0.007,-0.007,0.0,hot,
3586,TOI-1451 b,0.127,0.003,-0.003,0.0,723.33,12.39,-12.2,0.0,5801.0,77.0,-78.0,0.0,1.0162,0.0181,-0.0172,0.0,hot,
3587,TOI-1452 b,0.061,0.003,-0.003,0.0,326.0,7.0,-7.0,0.0,3185.0,50.0,-50.0,0.0,0.275,0.009,-0.009,0.0,hot,
3588,TOI-1467 b,0.051,0.0009,-0.0009,0.0,558.89,16.37,-16.37,0.0,3810.0,73.0,-78.0,0.0,0.472,0.018,-0.018,0.0,hot,
3589,TOI-1468 b,0.02107,0.00016,-0.00016,0.0,683.5,6.3,-6.2,0.0,3376.0,45.0,-44.0,0.0,0.3714,0.01,-0.01,0.0,hot,
3590,TOI-1468 c,0.08608,0.00065,-0.00065,0.0,338.1,3.1,-3.1,0.0,3376.0,45.0,-44.0,0.0,0.3714,0.01,-0.01,0.0,hot,
3591,TOI-1470 b,0.0285,0.0004,-0.0004,0.0,734.0,,,0.0,3709.0,11.0,-11.0,0.0,0.469,0.003,-0.003,0.0,hot,
3592,TOI-1470 c,0.106,0.001,-0.001,0.0,373.0,,,0.0,3709.0,11.0,-11.0,0.0,0.469,0.003,-0.003,0.0,hot,
3593,TOI-1472 b,0.065,0.001,-0.001,0.0,811.14,11.22,-10.81,0.0,5133.0,54.0,-53.0,0.0,0.8377,0.0138,-0.0123,0.0,hot,
3594,TOI-1478 b,0.0903,0.0018,-0.0013,0.0,918.0,11.0,-11.0,0.0,5597.0,83.0,-82.0,0.0,1.048,0.03,-0.029,0.0,hot,
3600,TOI-1634 b,0.0149,0.00017,-0.00017,0.0,920.0,25.0,-25.0,0.0,3472.0,70.0,-70.0,0.0,0.45,0.016,-0.016,0.0,hot,
3602,TOI-1670 b,0.103,0.002,-0.002,0.0,1062.0,14.0,-13.0,0.0,6170.0,61.0,-61.0,0.0,1.316,0.019,-0.019,0.0,hot,
3603,TOI-1670 c,0.249,0.005,-0.005,0.0,684.0,9.0,-9.0,0.0,6170.0,61.0,-61.0,0.0,1.316,0.019,-0.019,0.0,hot,
3604,TOI-1680 b,0.03144,0.00025,-0.00026,0.0,404.0,14.0,-14.0,0.0,3225.0,99.0,-100.0,0.0,0.2106,0.0061,-0.0048,0.0,hot,
3605,TOI-1683.01,0.036507593,,,0.0,929.25,,,0.0,4402.0,,,0.0,0.7,,,0.0,hot,
3606,TOI-1685 b,0.01138,0.00035,-0.00034,0.0,1062.0,27.0,-27.0,0.0,3575.0,53.0,-53.0,0.0,0.4555,0.0128,-0.0128,0.0,hot,
3608,TOI-1691 b,0.126,0.003,-0.003,0.0,703.49,12.72,-12.04,0.0,5642.0,81.0,-75.0,0.0,1.009,0.0185,-0.0183,0.0,hot,
3609,TOI-1693 b,0.0226,0.0004,-0.0004,0.0,764.0,19.0,-19.0,0.0,3499.0,70.0,-70.0,0.0,0.46,0.01,-0.01,0.0,hot,
3610,TOI-1694 b,0.045,0.0008,-0.0008,0.0,943.19,14.16,-13.41,0.0,5058.0,60.0,-56.0,0.0,0.8036,0.0129,-0.012,0.0,hot,
3611,TOI-1695 b,0.033548,0.00026,-0.000268,0.0,698.0,14.0,-14.0,0.0,3690.0,50.0,-50.0,0.0,0.515,0.015,-0.015,0.0,hot,
3612,TOI-1696 b,0.0229,0.0002,-0.0002,0.0,489.0,13.0,-13.0,0.0,3185.0,76.0,-76.0,0.0,0.2775,0.008,-0.008,0.0,hot,
3613,TOI-1710 b,0.164,0.004,-0.004,0.0,730.0,36.0,-30.0,0.0,5730.0,30.0,-30.0,0.0,0.95,0.02,-0.02,0.0,hot,
3615,TOI-1723 b,0.114,0.002,-0.002,0.0,782.98,14.53,-14.13,0.0,5743.0,82.0,-80.0,0.0,1.0855,0.0223,-0.0214,0.0,hot,
3616,TOI-1728 b,0.0391,0.0009,-0.0009,0.0,767.0,8.0,-8.0,0.0,3980.0,31.0,-32.0,0.0,0.6243,0.01,-0.0097,0.0,hot,
3619,TOI-1739 b,0.0742,0.0014,-0.0014,0.0,755.55,20.19,-20.19,0.0,4922.0,94.0,-91.0,0.0,0.751,0.024,-0.024,0.0,hot,
3620,TOI-1742 b,0.154,0.003,-0.003,0.0,694.09,11.2,-10.96,0.0,5815.0,76.0,-73.0,0.0,1.131,0.0181,-0.0185,0.0,hot,
3621,TOI-1749 b,0.0291,0.0005,-0.0005,0.0,831.0,18.0,-18.0,0.0,3985.0,55.0,-55.0,0.0,0.55,0.03,-0.03,0.0,hot,
3622,TOI-1749 c,0.0443,0.0008,-0.0008,0.0,673.0,15.0,-15.0,0.0,3985.0,55.0,-55.0,0.0,0.55,0.03,-0.03,0.0,hot,
3623,TOI-1749 d,0.0707,0.0012,-0.0012,0.0,533.0,12.0,-12.0,0.0,3985.0,55.0,-55.0,0.0,0.55,0.03,-0.03,0.0,hot,
3624,TOI-1751 b,0.215,0.004,-0.004,0.0,651.64,12.0,-11.68,0.0,5970.0,86.0,-84.0,0.0,1.3137,0.0251,-0.025,0.0,hot,
3625,TOI-1753 b,0.059,0.001,-0.001,0.0,1005.43,18.31,-17.59,0.0,5621.0,76.0,-72.0,0.0,0.9715,0.0207,-0.0203,0.0,hot,
3626,TOI-1758 b,0.138,0.003,-0.003,0.0,551.44,8.9,-8.3,0.0,5151.0,65.0,-59.0,0.0,0.8155,0.014,-0.0133,0.0,hot,
3627,TOI-1759 b,0.1177,0.0038,-0.0038,0.0,443.0,7.0,-7.0,0.0,4065.0,51.0,-51.0,0.0,0.597,0.015,-0.015,0.0,hot,
3628,TOI-1775 b,0.08,0.002,-0.002,0.0,707.89,8.56,-8.3,0.0,5284.0,50.0,-51.0,0.0,0.8288,0.0115,-0.0099,0.0,hot,
3630,TOI-178 b,0.02607,0.00078,-0.00078,0.0,1040.0,22.0,-21.0,0.0,4316.0,70.0,-70.0,0.0,0.651,0.011,-0.011,0.0,hot,
3631,TOI-178 c,0.037,0.0011,-0.0011,0.0,873.0,18.0,-18.0,0.0,4316.0,70.0,-70.0,0.0,0.651,0.011,-0.011,0.0,hot,
3632,TOI-178 d,0.0592,0.0018,-0.0018,0.0,690.0,14.0,-14.0,0.0,4316.0,70.0,-70.0,0.0,0.651,0.011,-0.011,0.0,hot,
3633,TOI-178 e,0.0783,0.0023,-0.0024,0.0,600.0,12.0,-12.0,0.0,4316.0,70.0,-70.0,0.0,0.651,0.011,-0.011,0.0,hot,
3634,TOI-178 f,0.1039,0.0031,-0.0031,0.0,521.0,11.0,-11.0,0.0,4316.0,70.0,-70.0,0.0,0.651,0.011,-0.011,0.0,hot,
3635,TOI-178 g,0.1275,0.0038,-0.0039,0.0,470.0,10.0,-10.0,0.0,4316.0,70.0,-70.0,0.0,0.651,0.011,-0.011,0.0,hot,
3637,TOI-1794 b,0.082,0.002,-0.002,0.0,992.91,17.18,-16.51,0.0,5631.0,78.0,-74.0,0.0,1.3162,0.023,-0.023,0.0,hot,
3638,TOI-1798.01,0.074,0.001,-0.001,0.0,734.31,9.57,-9.83,0.0,5106.0,53.0,-56.0,0.0,0.7911,0.0111,-0.0104,0.0,hot,
3640,TOI-1799 b,0.071,0.001,-0.001,0.0,922.72,15.42,-14.37,0.0,5698.0,75.0,-68.0,0.0,0.9536,0.0162,-0.0159,0.0,hot,
3641,TOI-1801 b,0.075,0.001,-0.001,0.0,431.03,5.8,-5.32,0.0,3748.0,24.0,-23.0,0.0,0.5128,0.0115,-0.0105,0.0,hot,
3642,TOI-1803 b,0.06,0.001,-0.001,0.0,747.0,11.0,-11.0,0.0,4687.0,65.0,-65.0,0.0,0.715,0.005,-0.005,0.0,hot,
3643,TOI-1803 c,0.097,0.002,-0.002,0.0,588.0,10.0,-10.0,0.0,4687.0,65.0,-65.0,0.0,0.715,0.005,-0.005,0.0,hot,
3644,TOI-1806.01,0.087735044,,,0.0,337.47,,,0.0,3272.0,,,0.0,0.401575,,,0.0,hot,
3646,TOI-181 b,0.0539,0.0043,-0.0036,0.0,895.1,32.14,-33.86,0.0,4994.0,50.0,-50.0,0.0,0.745,0.024,-0.024,0.0,hot,
3647,TOI-1811 b,0.04389,0.00058,-0.00055,0.0,962.2,8.0,-7.9,0.0,4766.0,52.0,-54.0,0.0,0.769,0.019,-0.017,0.0,hot,
3649,TOI-1823 b,0.212,0.004,-0.004,0.0,423.63,10.44,-8.68,0.0,4927.0,58.0,-57.0,0.0,0.8049,0.0339,-0.0258,0.0,hot,
3650,TOI-1824 b,0.151,0.003,-0.003,0.0,528.67,7.29,-7.1,0.0,5165.0,57.0,-57.0,0.0,0.8123,0.0121,-0.0105,0.0,hot,
3651,TOI-1836 b,0.1597,0.0031,-0.0032,0.0,966.0,31.0,-30.0,0.0,6380.0,150.0,-150.0,0.0,1.577,0.06,-0.06,0.0,hot,
3657,TOI-1883 b,0.0468,0.001,-0.0021,0.0,524.92,,,0.0,3477.0,157.0,-157.0,0.0,0.494,0.015,-0.015,0.0,hot,
3658,TOI-1898 b,0.269,0.005,-0.005,0.0,674.54,11.56,-11.76,0.0,6241.0,88.0,-85.0,0.0,1.6131,0.0292,-0.0312,0.0,hot,
3659,TOI-1899 b,0.1525,0.0065,-0.006,0.0,378.0,8.0,-7.0,0.0,3926.0,45.0,-47.0,0.0,0.607,0.017,-0.016,0.0,hot,
3661,TOI-198 b,0.1,0.006,-0.006,0.0,368.0,26.0,-26.0,0.0,3650.0,75.0,-75.0,0.0,0.441,0.019,-0.019,0.0,hot,
3664,TOI-2000 c,0.0878,0.0016,-0.0014,0.0,1038.0,84.0,-111.0,0.0,5611.0,85.0,-82.0,0.0,1.134,0.037,-0.036,0.0,hot,
3665,TOI-201 b,0.3,0.02,-0.03,0.0,759.0,37.0,-26.0,0.0,6394.0,75.0,-75.0,0.0,1.317,0.011,-0.011,0.0,hot,
3666,TOI-2010 b,0.5516,0.0078,-0.0093,0.0,400.2,5.6,-5.7,0.0,5929.0,74.0,-74.0,0.0,1.079,0.027,-0.026,0.0,hot,
3667,TOI-2015 b,0.029322,3e-06,-3e-06,0.0,530.9,2.9,-3.9,0.0,3297.0,14.0,-28.0,0.0,0.3273,0.0029,-0.0051,0.0,hot,
3668,TOI-2015 c,0.041232,4e-06,-4e-06,0.0,448.0,3.0,-3.0,0.0,3297.0,14.0,-28.0,0.0,0.3273,0.0029,-0.0051,0.0,hot,
3669,TOI-2019 b,0.128,0.003,-0.003,0.0,917.46,20.14,-15.11,0.0,5626.0,77.0,-78.0,0.0,1.7457,0.0295,-0.0289,0.0,hot,
3671,TOI-206 b,0.0112,0.0001,-0.0001,0.0,910.0,36.0,-36.0,0.0,3383.0,157.0,-157.0,0.0,0.35,0.01,-0.01,0.0,hot,
3672,TOI-2068 b,0.0632,0.0011,-0.0011,0.0,520.62,14.18,-14.18,0.0,3710.0,57.0,-58.0,0.0,0.535,0.022,-0.022,0.0,hot,
3673,TOI-2076 b,0.088,0.002,-0.002,0.0,687.68,15.04,-12.43,0.0,5192.0,61.0,-58.0,0.0,0.796,0.0286,-0.0217,0.0,hot,
3674,TOI-2076 c,0.0885,0.0038,-0.0038,0.0,734.0,11.0,-11.0,0.0,5187.0,54.0,-53.0,0.0,0.7622,0.0157,-0.0159,0.0,hot,
3675,TOI-2076 d,0.1539,0.0029,-0.0029,0.0,530.4,7.8,-7.8,0.0,5200.0,70.0,-70.0,0.0,0.77,0.006,-0.006,0.0,hot,
3677,TOI-2081 b,0.0752,0.0047,-0.0119,0.0,488.0,28.0,-52.0,0.0,3800.0,100.0,-100.0,0.0,0.534,0.08,-0.08,0.0,hot,
3678,TOI-2084 b,0.05006,0.00103,-0.00103,0.0,527.0,8.0,-8.0,0.0,3551.0,49.0,-52.0,0.0,0.475,0.014,-0.014,0.0,hot,
3680,TOI-2095 b,0.101,0.005,-0.005,0.0,347.0,9.0,-9.0,0.0,3759.0,87.0,-87.0,0.0,0.44,0.02,-0.02,0.0,hot,
3682,TOI-2096 b,0.025,0.001,-0.001,0.0,445.0,13.0,-13.0,0.0,3300.0,50.0,-50.0,0.0,0.235,0.011,-0.011,0.0,hot,
3683,TOI-2096 c,0.04,0.002,-0.002,0.0,349.0,10.0,-9.0,0.0,3300.0,50.0,-50.0,0.0,0.235,0.011,-0.011,0.0,hot,
3686,TOI-2120 b,0.0377,0.0013,-0.0013,0.0,384.0,6.0,-6.0,0.0,3131.0,30.0,-30.0,0.0,0.245,0.006,-0.006,0.0,hot,
3687,TOI-2128 b,0.127,0.003,-0.003,0.0,780.53,14.78,-14.42,0.0,5968.0,86.0,-84.0,0.0,1.1174,0.0239,-0.0227,0.0,hot,
3688,TOI-2134 b,0.078,0.0009,-0.0009,0.0,666.0,8.0,-8.0,0.0,4580.0,50.0,-50.0,0.0,0.709,0.017,-0.017,0.0,hot,
3690,TOI-2136 b,0.057,0.006,-0.006,0.0,395.0,24.0,-22.0,0.0,3342.0,100.0,-100.0,0.0,0.34,0.02,-0.02,0.0,hot,
3691,TOI-2141 b,0.133,0.0009,-0.0009,0.0,722.0,23.0,-23.0,0.0,5659.0,48.0,-48.0,0.0,0.98,0.06,-0.06,0.0,hot,
3696,TOI-216.01,0.2069,0.0107,-0.0082,0.0,497.0,10.0,-8.0,0.0,5026.0,125.0,-125.0,0.0,0.838,0.043,-0.03,0.0,hot,
3697,TOI-216.02,0.1293,0.0067,-0.0051,0.0,628.0,13.0,-11.0,0.0,5026.0,125.0,-125.0,0.0,0.838,0.043,-0.03,0.0,hot,
3698,TOI-2180 b,0.828,0.012,-0.012,0.0,348.0,3.3,-3.6,0.0,5695.0,58.0,-60.0,0.0,1.636,0.033,-0.029,0.0,hot,
3701,TOI-220 b,0.08911,0.001,-0.001,0.0,805.0,21.0,-21.0,0.0,5298.0,65.0,-65.0,0.0,0.858,0.032,-0.032,0.0,hot,
3706,TOI-2266 b,0.02,0.002,-0.002,0.0,550.0,47.0,-47.0,0.0,3200.0,170.0,-170.0,0.0,0.24,0.01,-0.01,0.0,hot,
3707,TOI-2274 b,0.05,0.0061,-0.0066,0.0,771.46,,,0.0,3943.0,157.0,-157.0,0.0,0.631,0.019,-0.019,0.0,hot,
3709,TOI-2295 b,0.1992,0.0039,-0.0041,0.0,747.0,24.0,-24.0,0.0,5730.0,140.0,-140.0,0.0,1.459,0.056,-0.058,0.0,hot,
3711,TOI-2328 b,0.127,0.006,-0.007,0.0,842.0,20.0,-21.0,0.0,5525.0,147.0,-144.0,0.0,0.9,0.06,-0.06,0.0,hot,
3712,TOI-2338 b,0.158,0.003,-0.003,0.0,799.0,10.0,-11.0,0.0,5581.0,60.0,-60.0,0.0,1.05,0.01,-0.01,0.0,hot,
3713,TOI-2364 b,0.04871,0.00069,-0.00079,0.0,1091.0,17.0,-14.0,0.0,5306.0,76.0,-68.0,0.0,0.886,0.021,-0.017,0.0,hot,
3714,TOI-2368 b,0.05649,0.001,-0.001,0.0,1000.0,44.0,-31.0,0.0,5360.0,230.0,-170.0,0.0,0.846,0.031,-0.026,0.0,hot,
3715,TOI-237 b,0.0341,0.001,-0.001,0.0,388.0,,,0.0,3212.0,100.0,-100.0,0.0,0.211,0.006,-0.006,0.0,hot,
3716,TOI-2373 b,0.112,0.001,-0.001,0.0,860.0,10.0,-10.0,0.0,5651.0,80.0,-80.0,0.0,1.102,0.019,-0.019,0.0,hot,
3717,TOI-2374 b,0.0471,0.0002,-0.0002,0.0,885.0,22.0,-22.0,0.0,4802.0,97.0,-97.0,0.0,0.69,0.02,-0.02,0.0,hot,
3718,TOI-2379 b,0.05263,0.00091,-0.00091,0.0,624.0,12.0,-12.0,0.0,3707.0,58.0,-58.0,0.0,0.622,0.011,-0.011,0.0,hot,
